Datetime,Open,High,Low,Close,Adj Close,Volume
2024-12-24 09:30:00-05:00,6048.0,6049.0,6043.0,6043.75,6043.75,3522
2024-12-24 09:31:00-05:00,6043.75,6044.5,6042.0,6043.75,6043.75,2427
2024-12-24 09:32:00-05:00,6043.75,6047.25,6043.0,6047.0,6047.0,1837
2024-12-24 09:33:00-05:00,6046.75,6048.5,6044.25,6046.25,6046.25,2169
2024-12-24 09:34:00-05:00,6046.25,6049.75,6046.25,6048.75,6048.75,1580
2024-12-24 09:35:00-05:00,6048.5,6048.5,6045.25,6046.75,6046.75,2310
2024-12-24 09:36:00-05:00,6047.0,6049.0,6046.75,6047.25,6047.25,871
2024-12-24 09:39:00-05:00,6052.5,6053.75,6050.5,6051.25,6051.25,5756
2024-12-24 09:40:00-05:00,6051.25,6056.5,6050.75,6056.0,6056.0,3149
2024-12-24 09:41:00-05:00,6056.0,6057.25,6055.5,6057.0,6057.0,1887
2024-12-24 09:42:00-05:00,6057.0,6057.25,6053.0,6054.0,6054.0,1842
2024-12-24 09:43:00-05:00,6054.0,6054.5,6051.5,6053.0,6053.0,2366
2024-12-24 09:44:00-05:00,6052.75,6055.25,6052.5,6055.0,6055.0,1781
2024-12-24 09:45:00-05:00,6055.0,6057.5,6054.25,6056.25,6056.25,2260
2024-12-24 09:46:00-05:00,6056.5,6057.5,6055.0,6056.25,6056.25,1158
2024-12-24 09:47:00-05:00,6056.5,6056.5,6054.5,6055.5,6055.5,1345
2024-12-24 09:48:00-05:00,6055.25,6057.0,6054.25,6054.75,6054.75,1165
2024-12-24 09:49:00-05:00,6055.0,6056.75,6054.75,6055.75,6055.75,917
2024-12-24 09:50:00-05:00,6055.75,6055.75,6052.5,6055.5,6055.5,1964
2024-12-24 09:51:00-05:00,6055.25,6057.0,6054.75,6057.0,6057.0,1225
2024-12-24 09:52:00-05:00,6056.75,6058.0,6056.75,6057.75,6057.75,1226
2024-12-24 09:53:00-05:00,6057.5,6059.0,6055.75,6056.75,6056.75,1632
2024-12-24 09:54:00-05:00,6056.5,6057.5,6056.0,6056.75,6056.75,916
2024-12-24 09:55:00-05:00,6056.5,6057.0,6054.25,6056.25,6056.25,1612
2024-12-24 09:56:00-05:00,6056.25,6058.25,6055.0,6058.25,6058.25,1230
2024-12-24 09:57:00-05:00,6058.0,6058.25,6056.25,6056.25,6056.25,739
2024-12-24 09:58:00-05:00,6056.5,6060.0,6056.25,6059.25,6059.25,1361
2024-12-24 09:59:00-05:00,6059.25,6059.75,6057.75,6059.25,6059.25,721
2024-12-24 10:00:00-05:00,6059.0,6062.0,6058.75,6059.5,6059.5,3047
2024-12-24 10:01:00-05:00,6059.25,6062.75,6059.25,6061.5,6061.5,2068
2024-12-24 10:02:00-05:00,6061.5,6062.75,6061.0,6062.5,6062.5,869
2024-12-24 10:03:00-05:00,6062.75,6063.5,6061.75,6063.5,6063.5,1565
2024-12-24 10:04:00-05:00,6063.75,6066.0,6062.5,6065.25,6065.25,2309
2024-12-24 10:05:00-05:00,6065.25,6066.0,6063.25,6064.25,6064.25,1694
2024-12-24 10:06:00-05:00,6064.5,6066.25,6064.5,6065.75,6065.75,1438
2024-12-24 10:07:00-05:00,6065.75,6067.75,6064.25,6067.5,6067.5,1878
2024-12-24 10:08:00-05:00,6067.5,6068.5,6066.5,6067.75,6067.75,1623
2024-12-24 10:09:00-05:00,6067.5,6067.5,6061.25,6062.25,6062.25,2879
2024-12-24 10:10:00-05:00,6062.25,6065.25,6062.25,6065.25,6065.25,1530
2024-12-24 10:11:00-05:00,6065.25,6066.5,6063.25,6065.75,6065.75,1619
2024-12-24 10:12:00-05:00,6065.75,6068.0,6065.5,6067.5,6067.5,1197
2024-12-24 10:13:00-05:00,6067.5,6067.5,6064.75,6066.75,6066.75,1120
2024-12-24 10:14:00-05:00,6066.75,6068.25,6066.25,6068.25,6068.25,939
2024-12-24 10:15:00-05:00,6068.25,6070.0,6068.0,6069.25,6069.25,1894
2024-12-24 10:16:00-05:00,6069.0,6070.5,6068.25,6070.0,6070.0,1135
2024-12-24 10:17:00-05:00,6069.75,6070.25,6067.25,6068.75,6068.75,1306
2024-12-24 10:18:00-05:00,6069.25,6070.0,6068.25,6070.0,6070.0,771
2024-12-24 10:19:00-05:00,6069.75,6069.75,6068.0,6068.75,6068.75,608
2024-12-24 10:20:00-05:00,6069.0,6069.25,6065.25,6065.75,6065.75,1959
2024-12-24 10:21:00-05:00,6065.75,6068.5,6065.25,6068.25,6068.25,1664
2024-12-24 10:22:00-05:00,6068.0,6069.25,6067.75,6069.0,6069.0,868
2024-12-24 10:23:00-05:00,6069.0,6069.75,6068.0,6068.5,6068.5,742
2024-12-24 10:24:00-05:00,6068.75,6069.75,6068.0,6068.5,6068.5,717
2024-12-24 10:25:00-05:00,6068.5,6069.75,6068.25,6069.5,6069.5,688
2024-12-24 10:26:00-05:00,6069.75,6070.5,6069.5,6070.25,6070.25,657
2024-12-24 10:27:00-05:00,6070.0,6070.5,6068.5,6070.0,6070.0,599
2024-12-24 10:28:00-05:00,6070.25,6070.75,6069.75,6070.5,6070.5,1118
2024-12-24 10:29:00-05:00,6069.75,6069.75,6068.5,6069.25,6069.25,674
2024-12-24 10:30:00-05:00,6069.25,6071.25,6068.75,6070.0,6070.0,1387
2024-12-24 10:31:00-05:00,6070.25,6070.5,6068.5,6069.75,6069.75,761
2024-12-24 10:32:00-05:00,6070.0,6073.5,6069.5,6072.5,6072.5,1663
2024-12-24 10:33:00-05:00,6072.5,6074.0,6072.0,6073.75,6073.75,1410
2024-12-24 10:34:00-05:00,6073.25,6073.75,6072.75,6073.5,6073.5,763
2024-12-24 10:35:00-05:00,6073.75,6076.0,6072.0,6075.75,6075.75,1847
2024-12-24 10:36:00-05:00,6075.5,6076.75,6074.0,6074.75,6074.75,2176
2024-12-24 10:37:00-05:00,6074.75,6075.25,6073.75,6075.25,6075.25,1075
2024-12-24 10:38:00-05:00,6075.0,6075.0,6073.0,6074.75,6074.75,1145
2024-12-24 10:39:00-05:00,6074.5,6075.25,6074.0,6075.0,6075.0,1065
2024-12-24 10:40:00-05:00,6075.0,6076.75,6074.75,6075.75,6075.75,774
2024-12-24 10:41:00-05:00,6076.0,6077.75,6076.0,6076.75,6076.75,1261
2024-12-24 10:42:00-05:00,6076.75,6079.0,6076.5,6078.75,6078.75,1357
2024-12-24 10:43:00-05:00,6078.75,6080.25,6077.5,6078.5,6078.5,2466
2024-12-24 10:44:00-05:00,6078.5,6080.0,6078.5,6079.75,6079.75,1148
2024-12-24 10:45:00-05:00,6079.75,6080.25,6078.5,6079.25,6079.25,923
2024-12-24 10:47:00-05:00,6080.0,6080.5,6078.75,6079.75,6079.75,2189
2024-12-24 10:48:00-05:00,6079.5,6079.75,6078.5,6079.5,6079.5,828
2024-12-24 10:49:00-05:00,6079.5,6080.75,6079.0,6080.5,6080.5,661
2024-12-24 10:50:00-05:00,6080.0,6080.25,6078.5,6079.0,6079.0,739
2024-12-24 10:51:00-05:00,6078.75,6079.75,6078.5,6079.75,6079.75,661
2024-12-24 10:52:00-05:00,6079.5,6079.5,6078.0,6078.25,6078.25,850
2024-12-24 10:53:00-05:00,6078.5,6078.5,6074.5,6075.75,6075.75,2798
2024-12-24 10:54:00-05:00,6075.75,6076.0,6073.5,6074.5,6074.5,1406
2024-12-24 10:55:00-05:00,6074.5,6076.5,6074.25,6076.25,6076.25,1671
2024-12-24 10:56:00-05:00,6076.25,6078.25,6075.25,6077.75,6077.75,1010
2024-12-24 10:57:00-05:00,6077.75,6079.0,6077.25,6079.0,6079.0,815
2024-12-24 10:58:00-05:00,6078.75,6079.0,6076.75,6078.75,6078.75,1289
2024-12-24 10:59:00-05:00,6078.75,6079.75,6078.5,6079.0,6079.0,1537
2024-12-24 11:00:00-05:00,6079.0,6079.5,6077.75,6078.5,6078.5,1079
2024-12-24 11:01:00-05:00,6078.25,6081.0,6078.25,6080.75,6080.75,1658
2024-12-24 11:02:00-05:00,6080.5,6080.5,6078.25,6079.75,6079.75,760
2024-12-24 11:03:00-05:00,6079.75,6080.5,6078.75,6079.25,6079.25,428
2024-12-24 11:04:00-05:00,6079.0,6079.75,6078.5,6079.75,6079.75,623
2024-12-24 11:05:00-05:00,6080.0,6080.0,6076.5,6076.5,6076.5,1714
2024-12-24 11:06:00-05:00,6076.75,6079.25,6075.75,6078.5,6078.5,1321
2024-12-24 11:07:00-05:00,6078.5,6078.75,6077.0,6077.75,6077.75,813
2024-12-24 11:08:00-05:00,6077.75,6078.0,6076.75,6078.0,6078.0,718
2024-12-24 11:09:00-05:00,6077.75,6079.0,6076.5,6078.75,6078.75,758
2024-12-24 11:10:00-05:00,6078.75,6078.75,6076.75,6078.0,6078.0,498
2024-12-24 11:11:00-05:00,6077.75,6078.0,6075.25,6075.5,6075.5,878
2024-12-24 11:12:00-05:00,6075.5,6078.5,6075.0,6078.25,6078.25,955
2024-12-24 11:13:00-05:00,6078.25,6078.5,6076.75,6078.5,6078.5,590
2024-12-24 11:14:00-05:00,6078.25,6078.25,6077.0,6077.5,6077.5,533
2024-12-24 11:15:00-05:00,6077.5,6078.25,6077.0,6078.0,6078.0,608
2024-12-24 11:16:00-05:00,6077.75,6079.25,6077.5,6079.25,6079.25,503
2024-12-24 11:17:00-05:00,6079.0,6079.5,6078.75,6078.75,6078.75,319
2024-12-24 11:18:00-05:00,6078.75,6078.75,6077.75,6078.0,6078.0,344
2024-12-24 11:19:00-05:00,6077.75,6079.0,6076.75,6078.25,6078.25,568
2024-12-24 11:20:00-05:00,6078.25,6079.25,6078.0,6078.0,6078.0,444
2024-12-24 11:21:00-05:00,6078.0,6079.0,6077.0,6077.0,6077.0,549
2024-12-24 11:22:00-05:00,6077.0,6078.5,6076.75,6077.75,6077.75,468
2024-12-24 11:23:00-05:00,6078.0,6079.25,6077.5,6079.0,6079.0,539
2024-12-24 11:24:00-05:00,6079.25,6080.25,6079.0,6080.0,6080.0,784
2024-12-24 11:25:00-05:00,6079.75,6080.5,6079.25,6079.25,6079.25,498
2024-12-24 11:26:00-05:00,6079.5,6079.75,6079.0,6079.5,6079.5,374
2024-12-24 11:27:00-05:00,6079.25,6080.5,6078.75,6078.75,6078.75,323
2024-12-24 11:28:00-05:00,6079.0,6080.0,6079.0,6079.0,6079.0,337
2024-12-24 11:29:00-05:00,6079.0,6079.75,6078.75,6079.25,6079.25,269
2024-12-24 11:30:00-05:00,6079.25,6079.25,6077.5,6078.5,6078.5,846
2024-12-24 11:31:00-05:00,6078.5,6079.75,6078.5,6079.0,6079.0,766
2024-12-24 11:32:00-05:00,6079.0,6079.5,6078.5,6079.0,6079.0,273
2024-12-24 11:33:00-05:00,6079.0,6079.75,6078.75,6079.25,6079.25,353
2024-12-24 11:34:00-05:00,6079.5,6080.5,6079.5,6080.0,6080.0,333
2024-12-24 11:35:00-05:00,6079.75,6081.0,6079.75,6080.75,6080.75,523
2024-12-24 11:36:00-05:00,6080.5,6080.75,6078.75,6079.75,6079.75,721
2024-12-24 11:37:00-05:00,6080.0,6081.25,6079.5,6081.0,6081.0,730
2024-12-24 11:38:00-05:00,6080.75,6082.75,6079.75,6080.75,6080.75,2239
2024-12-24 11:39:00-05:00,6080.75,6082.0,6080.5,6082.0,6082.0,408
2024-12-24 11:40:00-05:00,6082.0,6083.25,6081.75,6083.0,6083.0,707
2024-12-24 11:41:00-05:00,6082.75,6083.0,6081.75,6082.0,6082.0,1054
2024-12-24 11:42:00-05:00,6082.25,6084.0,6082.0,6083.0,6083.0,721
2024-12-24 11:43:00-05:00,6083.0,6083.5,6082.5,6083.25,6083.25,471
2024-12-24 11:44:00-05:00,6083.25,6085.0,6083.0,6084.5,6084.5,977
2024-12-24 11:45:00-05:00,6084.25,6084.25,6083.25,6083.75,6083.75,736
2024-12-24 11:46:00-05:00,6083.75,6085.0,6083.5,6085.0,6085.0,480
2024-12-24 11:47:00-05:00,6085.0,6085.5,6084.0,6084.75,6084.75,724
2024-12-24 11:48:00-05:00,6084.75,6085.0,6084.5,6084.5,6084.5,433
2024-12-24 11:49:00-05:00,6084.25,6085.0,6084.0,6084.75,6084.75,730
2024-12-24 11:50:00-05:00,6084.5,6085.25,6084.0,6084.5,6084.5,454
2024-12-24 11:51:00-05:00,6084.25,6084.5,6083.75,6083.75,6083.75,541
2024-12-24 11:52:00-05:00,6083.5,6083.5,6080.5,6080.75,6080.75,1897
2024-12-24 11:53:00-05:00,6080.75,6081.0,6077.25,6078.0,6078.0,3063
2024-12-24 11:54:00-05:00,6077.75,6078.5,6075.0,6078.25,6078.25,3320
2024-12-24 11:55:00-05:00,6078.25,6082.5,6078.0,6082.5,6082.5,1841
2024-12-24 11:56:00-05:00,6082.25,6082.5,6080.5,6080.75,6080.75,777
2024-12-24 11:57:00-05:00,6081.0,6082.25,6081.0,6082.0,6082.0,515
2024-12-24 11:58:00-05:00,6082.0,6082.25,6080.75,6081.75,6081.75,434
2024-12-24 11:59:00-05:00,6081.75,6081.75,6076.0,6076.75,6076.75,2259
2024-12-24 12:00:00-05:00,6076.75,6080.25,6075.5,6078.75,6078.75,1935
2024-12-24 12:01:00-05:00,6078.75,6079.5,6077.75,6078.75,6078.75,1122
2024-12-24 12:02:00-05:00,6078.5,6081.0,6078.5,6080.0,6080.0,696
2024-12-24 12:03:00-05:00,6079.75,6080.25,6079.25,6080.0,6080.0,738
2024-12-24 12:04:00-05:00,6080.0,6081.25,6079.25,6080.25,6080.25,524
2024-12-24 12:05:00-05:00,6080.5,6081.25,6080.25,6080.75,6080.75,452
2024-12-24 12:06:00-05:00,6080.5,6080.75,6080.0,6080.5,6080.5,388
2024-12-24 12:07:00-05:00,6080.0,6081.5,6080.0,6081.25,6081.25,451
2024-12-24 12:08:00-05:00,6081.5,6082.5,6080.5,6082.0,6082.0,596
2024-12-24 12:09:00-05:00,6082.0,6083.5,6082.0,6083.25,6083.25,724
2024-12-24 12:10:00-05:00,6083.5,6084.0,6083.25,6083.25,6083.25,771
2024-12-24 12:11:00-05:00,6083.5,6084.25,6081.75,6083.75,6083.75,737
2024-12-24 12:12:00-05:00,6083.75,6084.25,6082.25,6083.75,6083.75,752
2024-12-24 12:13:00-05:00,6083.5,6084.75,6083.25,6084.25,6084.25,471
2024-12-24 12:14:00-05:00,6084.25,6085.5,6083.5,6085.5,6085.5,834
2024-12-24 12:15:00-05:00,6085.5,6086.0,6083.75,6084.75,6084.75,1302
2024-12-24 12:16:00-05:00,6084.75,6085.0,6083.5,6084.0,6084.0,977
2024-12-24 12:17:00-05:00,6083.75,6084.75,6083.75,6084.25,6084.25,398
2024-12-24 12:18:00-05:00,6084.0,6085.25,6084.0,6085.0,6085.0,297
2024-12-24 12:19:00-05:00,6084.75,6086.25,6084.5,6085.75,6085.75,561
2024-12-24 12:20:00-05:00,6086.0,6086.25,6085.0,6086.0,6086.0,427
2024-12-24 12:21:00-05:00,6085.75,6086.75,6085.5,6086.25,6086.25,604
2024-12-24 12:22:00-05:00,6086.25,6088.0,6086.0,6087.0,6087.0,1252
2024-12-24 12:23:00-05:00,6087.25,6087.75,6086.75,6087.25,6087.25,844
2024-12-24 12:24:00-05:00,6087.25,6088.5,6086.0,6086.25,6086.25,1115
2024-12-24 12:25:00-05:00,6086.25,6087.5,6086.0,6087.25,6087.25,618
2024-12-24 12:26:00-05:00,6087.25,6089.5,6087.25,6089.25,6089.25,1105
2024-12-24 12:27:00-05:00,6089.5,6090.0,6088.25,6088.75,6088.75,1098
2024-12-24 12:28:00-05:00,6088.75,6090.0,6088.5,6089.25,6089.25,1034
2024-12-24 12:29:00-05:00,6089.25,6089.75,6088.25,6088.25,6088.25,915
2024-12-24 12:30:00-05:00,6088.0,6088.5,6085.5,6086.0,6086.0,1630
2024-12-24 12:31:00-05:00,6085.75,6086.25,6083.25,6084.5,6084.5,1958
2024-12-24 12:32:00-05:00,6084.5,6086.25,6084.25,6085.75,6085.75,1449
2024-12-24 12:33:00-05:00,6085.75,6085.75,6082.75,6083.75,6083.75,958
2024-12-24 12:34:00-05:00,6084.0,6084.0,6081.0,6081.25,6081.25,1434
2024-12-24 12:35:00-05:00,6081.25,6081.75,6079.5,6079.75,6079.75,2140
2024-12-24 12:36:00-05:00,6080.0,6081.75,6078.0,6081.75,6081.75,2342
2024-12-24 12:37:00-05:00,6082.0,6085.0,6081.5,6084.25,6084.25,2150
2024-12-24 12:38:00-05:00,6084.0,6085.0,6083.5,6084.25,6084.25,1059
2024-12-24 12:39:00-05:00,6084.25,6086.75,6084.25,6086.25,6086.25,1496
2024-12-24 12:40:00-05:00,6086.0,6089.75,6085.5,6088.0,6088.0,2395
2024-12-24 12:41:00-05:00,6088.0,6088.25,6085.25,6085.75,6085.75,1251
2024-12-24 12:42:00-05:00,6085.75,6087.5,6085.75,6087.0,6087.0,752
2024-12-24 12:43:00-05:00,6086.75,6087.25,6085.75,6087.0,6087.0,996
2024-12-24 12:44:00-05:00,6087.0,6087.75,6085.5,6086.0,6086.0,1259
2024-12-24 12:45:00-05:00,6085.75,6086.0,6083.75,6083.75,6083.75,1280
2024-12-24 12:46:00-05:00,6083.75,6084.25,6082.25,6082.75,6082.75,1546
2024-12-24 12:47:00-05:00,6083.0,6084.75,6083.0,6084.75,6084.75,910
2024-12-24 12:48:00-05:00,6084.75,6086.5,6084.0,6086.0,6086.0,853
2024-12-24 12:49:00-05:00,6086.25,6087.5,6085.5,6087.0,6087.0,855
2024-12-24 12:50:00-05:00,6087.25,6090.75,6086.75,6090.75,6090.75,3001
2024-12-24 12:51:00-05:00,6090.5,6091.0,6088.75,6090.5,6090.5,1526
2024-12-24 12:52:00-05:00,6090.75,6091.0,6088.25,6089.5,6089.5,1552
2024-12-24 12:53:00-05:00,6089.25,6091.25,6089.25,6091.0,6091.0,1235
2024-12-24 12:54:00-05:00,6091.0,6093.5,6090.75,6093.0,6093.0,3421
2024-12-24 12:55:00-05:00,6093.0,6093.5,6091.75,6093.5,6093.5,1770
2024-12-24 12:56:00-05:00,6093.5,6094.0,6093.0,6093.75,6093.75,1378
2024-12-24 12:57:00-05:00,6093.5,6096.25,6093.5,6096.0,6096.0,1589
2024-12-24 12:58:00-05:00,6095.75,6097.0,6095.25,6095.75,6095.75,1702
2024-12-24 12:59:00-05:00,6095.75,6099.5,6095.0,6098.5,6098.5,5374
